NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY		67	0.35861152	1.6040279	0.0	0.074183285	0.931	6166	tags=61%, list=37%, signal=97%	
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX		83	0.3342742	1.6034727	0.0	0.07383157	0.934	5908	tags=61%, list=36%, signal=95%	
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_BROWN_AND_BEIGE_ADIPOCYTE_DIFFERENTIATION	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_BROWN_AND_BEIGE_ADIPOCYTE_DIFFERENTIATION		27	0.4400319	1.6005211	0.0093896715	0.07458708	0.938	3294	tags=44%, list=20%, signal=55%	
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY		36	0.39123604	1.590184	0.0125	0.07910262	0.952	6639	tags=64%, list=40%, signal=107%	
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME		67	0.33478424	1.5775529	0.024691358	0.085206114	0.96	4816	tags=46%, list=29%, signal=65%	
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS		43	0.37216493	1.575687	0.00625	0.085306354	0.961	4741	tags=37%, list=29%, signal=52%	
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE	REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE		38	0.3848531	1.5754515	0.012121212	0.08482531	0.961	3590	tags=42%, list=22%, signal=54%	
REACTOME_RHOBTB2_GTPASE_CYCLE	REACTOME_RHOBTB2_GTPASE_CYCLE		23	0.44339755	1.571759	0.025906736	0.086203225	0.966	5513	tags=61%, list=33%, signal=91%	
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	REACTOME_SIGNALING_BY_ROBO_RECEPTORS		208	0.28299734	1.5703995	0.0	0.08625593	0.968	4922	tags=43%, list=30%, signal=60%	
REACTOME_SIGNALING_BY_HIPPO	REACTOME_SIGNALING_BY_HIPPO		20	0.46604425	1.5697412	0.034334764	0.08586084	0.968	5990	tags=70%, list=36%, signal=110%	
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE	REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE		23	0.44272807	1.566505	0.032258064	0.0870299	0.971	3615	tags=48%, list=22%, signal=61%	
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK	REACTOME_TRANSLESION_SYNTHESIS_BY_POLK		17	0.47499183	1.5651727	0.03125	0.086978674	0.972	3857	tags=47%, list=23%, signal=61%	
REACTOME_MTOR_SIGNALLING	REACTOME_MTOR_SIGNALLING		40	0.3761384	1.5578232	0.006849315	0.090280354	0.975	3947	tags=40%, list=24%, signal=52%	
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY		56	0.35104203	1.5508689	0.0	0.09308341	0.982	3009	tags=32%, list=18%, signal=39%	
REACTOME_PTEN_REGULATION	REACTOME_PTEN_REGULATION		136	0.29138157	1.5500771	0.0	0.09276178	0.983	5480	tags=52%, list=33%, signal=77%	
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT		31	0.41267365	1.542932	0.015075377	0.09598973	0.984	4565	tags=58%, list=28%, signal=80%	
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE	REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE		20	0.44175065	1.5392472	0.02739726	0.097730376	0.986	3330	tags=45%, list=20%, signal=56%	
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE		110	0.31274307	1.5368743	0.0	0.09861915	0.988	4922	tags=42%, list=30%, signal=59%	
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE		31	0.39047995	1.5361571	0.035532996	0.098282546	0.989	3452	tags=48%, list=21%, signal=61%	
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS	REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS		47	0.3609249	1.5262626	0.0	0.1029827	0.994	5245	tags=43%, list=32%, signal=62%	
REACTOME_SIGNALING_BY_NTRK2_TRKB	REACTOME_SIGNALING_BY_NTRK2_TRKB		23	0.42091307	1.5146649	0.051502146	0.11020746	0.996	2862	tags=48%, list=17%, signal=58%	
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR		77	0.31688142	1.5139688	0.011235955	0.10997942	0.996	5908	tags=62%, list=36%, signal=97%	
REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE	REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE		19	0.45208496	1.5132565	0.029535865	0.10945604	0.996	4775	tags=68%, list=29%, signal=96%	
REACTOME_COMPLEX_IV_ASSEMBLY	REACTOME_COMPLEX_IV_ASSEMBLY		41	0.37838632	1.5127678	0.0121951215	0.10880929	0.996	2142	tags=27%, list=13%, signal=31%	
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING		32	0.3906184	1.5074946	0.011049724	0.11120644	0.996	5513	tags=53%, list=33%, signal=80%	
REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES	REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES		21	0.43723342	1.5069981	0.05381166	0.11071404	0.996	3857	tags=33%, list=23%, signal=43%	
REACTOME_ISG15_ANTIVIRAL_MECHANISM	REACTOME_ISG15_ANTIVIRAL_MECHANISM		74	0.32665563	1.5067497	0.0	0.11007166	0.996	4250	tags=38%, list=26%, signal=51%	
REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE	REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE		20	0.44855124	1.5064387	0.02811245	0.10943644	0.996	5473	tags=65%, list=33%, signal=97%	
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES		81	0.3198856	1.4961061	0.0	0.1163763	0.997	4511	tags=51%, list=27%, signal=69%	
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42	REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42		17	0.45626876	1.4934577	0.04918033	0.11748477	0.997	4523	tags=59%, list=27%, signal=81%	
REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN	REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN		15	0.48593652	1.493406	0.068100356	0.11665741	0.997	2844	tags=53%, list=17%, signal=64%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES		61	0.32723886	1.4841286	0.024390243	0.12285264	0.997	4816	tags=48%, list=29%, signal=67%	
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS		41	0.36063462	1.4748182	0.027777778	0.12868112	0.997	4250	tags=39%, list=26%, signal=52%	
REACTOME_DNA_STRAND_ELONGATION	REACTOME_DNA_STRAND_ELONGATION		32	0.3698715	1.4737113	0.027472528	0.12858	0.997	5922	tags=63%, list=36%, signal=97%	
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS		44	0.35142434	1.4687774	0.020547945	0.13083112	0.997	5245	tags=52%, list=32%, signal=76%	
REACTOME_REGULATION_OF_TP53_ACTIVITY	REACTOME_REGULATION_OF_TP53_ACTIVITY		156	0.27896914	1.4671459	0.0	0.1311947	0.997	5555	tags=49%, list=34%, signal=73%	
REACTOME_SIGNALING_BY_FGFR2_IIIA_TM	REACTOME_SIGNALING_BY_FGFR2_IIIA_TM		19	0.44444954	1.4664857	0.050632913	0.13076328	0.997	4799	tags=58%, list=29%, signal=81%	
REACTOME_SOMITOGENESIS	REACTOME_SOMITOGENESIS		53	0.32711196	1.4649941	0.023809524	0.13106717	0.997	5480	tags=62%, list=33%, signal=93%	
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING		59	0.32478568	1.4607646	0.016129032	0.13315763	0.999	6166	tags=69%, list=37%, signal=110%	
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_PIGMENTATION	REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_PIGMENTATION		37	0.35460982	1.4593467	0.027972028	0.13327362	0.999	5014	tags=57%, list=30%, signal=81%	
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES		88	0.28983042	1.4592652	0.018518519	0.13252279	0.999	4511	tags=48%, list=27%, signal=65%	
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION		19	0.43705478	1.4568294	0.04597701	0.13365124	0.999	3857	tags=42%, list=23%, signal=55%	
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA	REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA		36	0.351954	1.455894	0.056603774	0.13362594	1.0	4250	tags=31%, list=26%, signal=41%	
REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS	REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS		78	0.30736008	1.4491118	0.0	0.13834189	1.0	4816	tags=49%, list=29%, signal=68%	
REACTOME_DARPP_32_EVENTS	REACTOME_DARPP_32_EVENTS		23	0.41608182	1.447187	0.04954955	0.13914858	1.0	3670	tags=39%, list=22%, signal=50%	
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS		16	0.45856607	1.4445199	0.04797048	0.14043297	1.0	992	tags=31%, list=6%, signal=33%	
REACTOME_PARASITE_INFECTION	REACTOME_PARASITE_INFECTION		53	0.3330788	1.442736	0.017857144	0.14071009	1.0	4379	tags=45%, list=26%, signal=61%	
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS		44	0.33976868	1.441585	0.019480519	0.1406245	1.0	4799	tags=41%, list=29%, signal=57%	
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION		91	0.2930592	1.4367573	0.016949153	0.14382185	1.0	4922	tags=43%, list=30%, signal=61%	
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION	REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION		90	0.29098526	1.4312714	0.0	0.14795795	1.0	4859	tags=40%, list=29%, signal=56%	
REACTOME_SARS_COV_1_INFECTION	REACTOME_SARS_COV_1_INFECTION		138	0.28166485	1.4272149	0.027027028	0.15065777	1.0	3974	tags=33%, list=24%, signal=43%	
REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS	REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS		35	0.35258666	1.4196697	0.023809524	0.15666336	1.0	1558	tags=29%, list=9%, signal=31%	
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION		33	0.36094075	1.4102268	0.05882353	0.16427289	1.0	3306	tags=45%, list=20%, signal=57%	
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR		96	0.27661473	1.4096582	0.0	0.16388412	1.0	4305	tags=43%, list=26%, signal=57%	
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA		53	0.33022183	1.4084938	0.01724138	0.16393721	1.0	6166	tags=74%, list=37%, signal=117%	
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING		26	0.3795146	1.4009808	0.06451613	0.17075813	1.0	4523	tags=58%, list=27%, signal=79%	
REACTOME_METABOLISM_OF_POLYAMINES	REACTOME_METABOLISM_OF_POLYAMINES		57	0.31651208	1.3949848	0.023622047	0.17574741	1.0	6156	tags=68%, list=37%, signal=109%	
REACTOME_CHOLESTEROL_BIOSYNTHESIS	REACTOME_CHOLESTEROL_BIOSYNTHESIS		26	0.3798593	1.3948852	0.06278027	0.17483239	1.0	6267	tags=62%, list=38%, signal=99%	
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS	REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS		82	0.290679	1.385988	0.012987013	0.18233396	1.0	3349	tags=35%, list=20%, signal=44%	
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT		121	0.26803204	1.3793685	0.0	0.18800505	1.0	4514	tags=40%, list=27%, signal=54%	
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN	REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN		37	0.34044734	1.3772497	0.04232804	0.18911213	1.0	5126	tags=54%, list=31%, signal=78%	
REACTOME_KINESINS	REACTOME_KINESINS		49	0.325381	1.3762385	0.064	0.1889119	1.0	2108	tags=27%, list=13%, signal=30%	
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION	REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION		19	0.4046579	1.3761852	0.08560311	0.18787816	1.0	2805	tags=42%, list=17%, signal=51%	
REACTOME_EXTENSION_OF_TELOMERES	REACTOME_EXTENSION_OF_TELOMERES		51	0.31903067	1.3759252	0.096	0.18708818	1.0	5890	tags=61%, list=36%, signal=94%	
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC		45	0.33353657	1.3752413	0.01438849	0.18664722	1.0	3457	tags=40%, list=21%, signal=50%	
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS		37	0.3479965	1.3665862	0.047904193	0.19508895	1.0	4250	tags=32%, list=26%, signal=44%	
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY		99	0.27765667	1.3636562	0.01754386	0.19732995	1.0	4922	tags=44%, list=30%, signal=63%	
REACTOME_CTLA4_INHIBITORY_SIGNALING	REACTOME_CTLA4_INHIBITORY_SIGNALING		17	0.42936495	1.362378	0.101321585	0.1975379	1.0	2128	tags=35%, list=13%, signal=40%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST		18	0.40446576	1.3598531	0.066390045	0.19906849	1.0	2844	tags=33%, list=17%, signal=40%	
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS	REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS		16	0.42063937	1.359835	0.11328125	0.19796865	1.0	3428	tags=50%, list=21%, signal=63%	
REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS	REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS		29	0.35877168	1.3503985	0.08045977	0.20789316	1.0	3857	tags=48%, list=23%, signal=63%	
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA		72	0.29428977	1.349366	0.026666667	0.20824997	1.0	5908	tags=64%, list=36%, signal=99%	
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION	REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION		16	0.4248106	1.3452691	0.107407406	0.21139324	1.0	5460	tags=56%, list=33%, signal=84%	
REACTOME_SIGNALING_BY_HEDGEHOG	REACTOME_SIGNALING_BY_HEDGEHOG		142	0.24348088	1.3402307	0.0	0.21566007	1.0	3966	tags=35%, list=24%, signal=45%	
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING		41	0.32348287	1.3372985	0.05625	0.21799223	1.0	4474	tags=51%, list=27%, signal=70%	
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX	REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX		30	0.34674665	1.3356687	0.06185567	0.21907765	1.0	5890	tags=67%, list=36%, signal=103%	
REACTOME_MICRORNA_MIRNA_BIOGENESIS	REACTOME_MICRORNA_MIRNA_BIOGENESIS		24	0.3674325	1.3351871	0.09090909	0.21849053	1.0	4799	tags=54%, list=29%, signal=76%	
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY	REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY		69	0.29166764	1.3348665	0.067307696	0.21764359	1.0	3457	tags=30%, list=21%, signal=38%	
REACTOME_TRANSLATION	REACTOME_TRANSLATION		289	0.24986652	1.3348006	0.0	0.2166176	1.0	5125	tags=38%, list=31%, signal=54%	
REACTOME_MAPK6_MAPK4_SIGNALING	REACTOME_MAPK6_MAPK4_SIGNALING		87	0.27032536	1.3290032	0.027027028	0.22267133	1.0	4916	tags=45%, list=30%, signal=63%	
REACTOME_SIGNALING_BY_FGFR2	REACTOME_SIGNALING_BY_FGFR2		60	0.2949281	1.3284668	0.057971016	0.22217138	1.0	4352	tags=48%, list=26%, signal=65%	
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS		77	0.2776682	1.3213465	0.0625	0.22994164	1.0	5245	tags=47%, list=32%, signal=68%	
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION		31	0.34724632	1.3213276	0.1010101	0.22878979	1.0	5324	tags=58%, list=32%, signal=85%	
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE		33	0.3418778	1.3199879	0.08522727	0.22899953	1.0	4352	tags=55%, list=26%, signal=74%	
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS	REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS		37	0.32120994	1.3189564	0.09248555	0.22924365	1.0	11234	tags=100%, list=68%, signal=311%	
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK		15	0.4172657	1.3159953	0.13502109	0.23142701	1.0	3014	tags=47%, list=18%, signal=57%	
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN		34	0.32115158	1.3126764	0.05978261	0.23444979	1.0	11234	tags=100%, list=68%, signal=311%	
REACTOME_AUTOPHAGY	REACTOME_AUTOPHAGY		147	0.24509995	1.3094839	0.0	0.23689795	1.0	4783	tags=44%, list=29%, signal=62%	
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION		16	0.4001151	1.3067194	0.12648222	0.23899108	1.0	3857	tags=44%, list=23%, signal=57%	
REACTOME_FGFR2_ALTERNATIVE_SPLICING	REACTOME_FGFR2_ALTERNATIVE_SPLICING		25	0.36152187	1.3063993	0.13131313	0.23825876	1.0	5509	tags=60%, list=33%, signal=90%	
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM		20	0.38236746	1.3022965	0.115879826	0.24177669	1.0	4265	tags=50%, list=26%, signal=67%	
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION	REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION		16	0.4278505	1.302211	0.17521368	0.24067342	1.0	530	tags=25%, list=3%, signal=26%	
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS		85	0.2639088	1.2988251	0.06349207	0.24418983	1.0	6166	tags=60%, list=37%, signal=95%	
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION		18	0.40377516	1.2964469	0.1300813	0.24595472	1.0	3336	tags=44%, list=20%, signal=56%	
REACTOME_TP53_REGULATES_METABOLIC_GENES	REACTOME_TP53_REGULATES_METABOLIC_GENES		73	0.27213067	1.2956872	0.04494382	0.24576305	1.0	4916	tags=44%, list=30%, signal=62%	
REACTOME_FLT3_SIGNALING	REACTOME_FLT3_SIGNALING		32	0.33069357	1.2925547	0.11578947	0.24892038	1.0	3857	tags=41%, list=23%, signal=53%	
REACTOME_CA_DEPENDENT_EVENTS	REACTOME_CA_DEPENDENT_EVENTS		33	0.32599527	1.2868543	0.115384616	0.25537902	1.0	3554	tags=45%, list=21%, signal=58%	
REACTOME_FORMATION_OF_PARAXIAL_MESODERM	REACTOME_FORMATION_OF_PARAXIAL_MESODERM		65	0.27326897	1.282583	0.042105265	0.25996652	1.0	5480	tags=55%, list=33%, signal=83%	
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS	REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS		19	0.3963957	1.2763156	0.15040651	0.2674417	1.0	3857	tags=47%, list=23%, signal=62%	
REACTOME_SIGNALING_BY_KIT_IN_DISEASE	REACTOME_SIGNALING_BY_KIT_IN_DISEASE		18	0.38822582	1.2751522	0.14181818	0.26799086	1.0	3428	tags=50%, list=21%, signal=63%	
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS		39	0.30816144	1.2744701	0.13939394	0.26777428	1.0	4250	tags=36%, list=26%, signal=48%	
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1		21	0.37435535	1.2724617	0.17030568	0.2689621	1.0	5014	tags=57%, list=30%, signal=82%	
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE	REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE		19	0.3788526	1.2719878	0.12970711	0.2683562	1.0	5026	tags=63%, list=30%, signal=91%	
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB		18	0.38553753	1.2699819	0.1456693	0.2700837	1.0	3464	tags=44%, list=21%, signal=56%	
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	REACTOME_HEDGEHOG_LIGAND_BIOGENESIS		61	0.28002778	1.2695229	0.029411765	0.26942712	1.0	6166	tags=67%, list=37%, signal=107%	
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION		21	0.37271535	1.2630812	0.15510204	0.27761456	1.0	5194	tags=43%, list=31%, signal=62%	
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS	REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS		89	0.2598729	1.2595184	0.030303031	0.2820451	1.0	5028	tags=47%, list=30%, signal=67%	
REACTOME_SIGNALING_BY_NOTCH3	REACTOME_SIGNALING_BY_NOTCH3		47	0.2910011	1.258594	0.0625	0.28226745	1.0	5539	tags=57%, list=34%, signal=86%	
REACTOME_MITOCHONDRIAL_BIOGENESIS	REACTOME_MITOCHONDRIAL_BIOGENESIS		92	0.25487134	1.2585533	0.04054054	0.28105542	1.0	3484	tags=30%, list=21%, signal=38%	
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES		36	0.31730136	1.2573259	0.10982659	0.28141436	1.0	4588	tags=56%, list=28%, signal=77%	
REACTOME_HEDGEHOG_ON_STATE	REACTOME_HEDGEHOG_ON_STATE		83	0.26232603	1.2537035	0.024390243	0.28612334	1.0	4901	tags=47%, list=30%, signal=66%	
REACTOME_RAS_PROCESSING	REACTOME_RAS_PROCESSING		22	0.36719152	1.2530825	0.13207547	0.2855165	1.0	4171	tags=50%, list=25%, signal=67%	
