NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_DISEASES_OF_IMMUNE_SYSTEM	REACTOME_DISEASES_OF_IMMUNE_SYSTEM		23	-0.48242265	-1.3695625	0.09673367	0.29647338	1.0	1561	tags=30%, list=9%, signal=34%	
REACTOME_METABOLISM_OF_PORPHYRINS	REACTOME_METABOLISM_OF_PORPHYRINS		18	-0.5024704	-1.3672949	0.11643836	0.2987894	1.0	1804	tags=22%, list=11%, signal=25%	
REACTOME_ATTENUATION_PHASE	REACTOME_ATTENUATION_PHASE		24	-0.48020214	-1.3648163	0.08734177	0.30186877	1.0	1971	tags=25%, list=12%, signal=28%	
REACTOME_LDL_CLEARANCE	REACTOME_LDL_CLEARANCE		18	-0.50519955	-1.3634582	0.10695876	0.30235663	1.0	5833	tags=61%, list=35%, signal=94%	
REACTOME_NUCLEOTIDE_CATABOLISM	REACTOME_NUCLEOTIDE_CATABOLISM		28	-0.4642821	-1.3562531	0.08908407	0.3161497	1.0	2663	tags=32%, list=16%, signal=38%	
REACTOME_O_LINKED_GLYCOSYLATION	REACTOME_O_LINKED_GLYCOSYLATION		83	-0.38730463	-1.3552235	0.051948052	0.31599137	1.0	4501	tags=43%, list=27%, signal=59%	
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS		21	-0.48347995	-1.3492414	0.11140236	0.3272075	1.0	5786	tags=48%, list=35%, signal=73%	
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES		27	-0.46695444	-1.3487031	0.09261577	0.32577017	1.0	3568	tags=37%, list=22%, signal=47%	
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE		57	-0.40939945	-1.3453321	0.07101947	0.33125746	1.0	5540	tags=51%, list=34%, signal=76%	
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC		28	-0.4565328	-1.3437517	0.09565217	0.3321712	1.0	3931	tags=39%, list=24%, signal=51%	
REACTOME_ECM_PROTEOGLYCANS	REACTOME_ECM_PROTEOGLYCANS		66	-0.39859498	-1.3351669	0.0703125	0.35033882	1.0	3732	tags=29%, list=23%, signal=37%	
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE		21	-0.47663492	-1.3330916	0.12117347	0.35234648	1.0	3269	tags=43%, list=20%, signal=53%	
REACTOME_OTHER_INTERLEUKIN_SIGNALING	REACTOME_OTHER_INTERLEUKIN_SIGNALING		21	-0.48099846	-1.3253058	0.11873351	0.36928877	1.0	3476	tags=43%, list=21%, signal=54%	
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS		134	-0.36067045	-1.3250092	0.048117153	0.3671534	1.0	4753	tags=40%, list=29%, signal=56%	
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ		63	-0.39739636	-1.3215704	0.08793686	0.373224	1.0	3708	tags=37%, list=22%, signal=47%	
REACTOME_SIGNALING_BY_GPCR	REACTOME_SIGNALING_BY_GPCR		415	-0.34373462	-1.3173153	0.002	0.38141093	1.0	4628	tags=38%, list=28%, signal=52%	
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF	REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF		16	-0.5091943	-1.3162631	0.12433155	0.38135076	1.0	3710	tags=50%, list=22%, signal=64%	
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	REACTOME_HSF1_DEPENDENT_TRANSACTIVATION		34	-0.4318942	-1.3120552	0.10506798	0.38954672	1.0	1971	tags=21%, list=12%, signal=23%	
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS		108	-0.3689051	-1.311402	0.04626709	0.38817528	1.0	4229	tags=34%, list=26%, signal=46%	
REACTOME_SULFUR_AMINO_ACID_METABOLISM	REACTOME_SULFUR_AMINO_ACID_METABOLISM		26	-0.44735318	-1.3110974	0.11787565	0.3861263	1.0	3891	tags=35%, list=24%, signal=45%	
REACTOME_SIGNALING_BY_RETINOIC_ACID	REACTOME_SIGNALING_BY_RETINOIC_ACID		33	-0.43460336	-1.3074981	0.123353295	0.3928653	1.0	3253	tags=33%, list=20%, signal=41%	
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS		18	-0.49018747	-1.3069028	0.13660477	0.39133522	1.0	4727	tags=56%, list=29%, signal=78%	
REACTOME_GAP_JUNCTION_ASSEMBLY	REACTOME_GAP_JUNCTION_ASSEMBLY		20	-0.46926403	-1.2892896	0.16493507	0.43643966	1.0	4218	tags=40%, list=26%, signal=54%	
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION		136	-0.35387328	-1.2832499	0.051975053	0.45100537	1.0	3708	tags=35%, list=22%, signal=45%	
REACTOME_SIGNALING_BY_INTERLEUKINS	REACTOME_SIGNALING_BY_INTERLEUKINS		371	-0.33610022	-1.2808082	0.01002004	0.45473984	1.0	3549	tags=27%, list=21%, signal=34%	
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING		21	-0.46434876	-1.280398	0.1446541	0.45257786	1.0	2448	tags=29%, list=15%, signal=33%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS		30	-0.42572945	-1.2752895	0.155194	0.463675	1.0	1966	tags=20%, list=12%, signal=23%	
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES		34	-0.41685942	-1.2730396	0.13902439	0.4670435	1.0	2979	tags=29%, list=18%, signal=36%	
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE	REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE		18	-0.46762088	-1.2674118	0.1684492	0.48037118	1.0	1383	tags=22%, list=8%, signal=24%	
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS		60	-0.37558472	-1.2644601	0.1329609	0.4858512	1.0	3979	tags=37%, list=24%, signal=48%	
REACTOME_CELL_CELL_COMMUNICATION	REACTOME_CELL_CELL_COMMUNICATION		125	-0.3459738	-1.2585111	0.08659794	0.50053793	1.0	4460	tags=37%, list=27%, signal=50%	
REACTOME_NUCLEOTIDE_SALVAGE	REACTOME_NUCLEOTIDE_SALVAGE		20	-0.45338094	-1.2520583	0.1927555	0.5173953	1.0	4860	tags=45%, list=29%, signal=64%	
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2		107	-0.34871647	-1.2510968	0.09978768	0.5169709	1.0	4880	tags=41%, list=30%, signal=58%	
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND	REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND		15	-0.4883713	-1.2497754	0.18478261	0.5179581	1.0	3919	tags=47%, list=24%, signal=61%	
REACTOME_MATURATION_OF_SPIKE_PROTEIN	REACTOME_MATURATION_OF_SPIKE_PROTEIN		36	-0.40876234	-1.2467194	0.15688623	0.52407134	1.0	5926	tags=53%, list=36%, signal=82%	
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION		33	-0.4100421	-1.2444307	0.17575757	0.52798367	1.0	4429	tags=36%, list=27%, signal=50%	
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION		16	-0.47142994	-1.2379229	0.20893562	0.54588217	1.0	2827	tags=25%, list=17%, signal=30%	
REACTOME_ION_CHANNEL_TRANSPORT	REACTOME_ION_CHANNEL_TRANSPORT		135	-0.3417479	-1.2330625	0.09832636	0.5584831	1.0	3636	tags=24%, list=22%, signal=30%	
REACTOME_ACTIVATION_OF_SMO	REACTOME_ACTIVATION_OF_SMO		17	-0.45921218	-1.2285087	0.2080537	0.5699229	1.0	547	tags=18%, list=3%, signal=18%	
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH		58	-0.37067136	-1.2262943	0.15331808	0.5736376	1.0	4429	tags=36%, list=27%, signal=49%	
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	REACTOME_CELL_CELL_JUNCTION_ORGANIZATION		73	-0.36016834	-1.2255924	0.15587267	0.5722281	1.0	4133	tags=37%, list=25%, signal=49%	
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS		30	-0.4153679	-1.225247	0.20736197	0.5698893	1.0	3047	tags=27%, list=18%, signal=33%	
REACTOME_POTASSIUM_CHANNELS	REACTOME_POTASSIUM_CHANNELS		76	-0.35762236	-1.2214596	0.14907508	0.5790177	1.0	3422	tags=30%, list=21%, signal=38%	
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT		177	-0.33278963	-1.2203622	0.09897959	0.57914	1.0	5244	tags=47%, list=32%, signal=68%	
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS		49	-0.37876308	-1.2183408	0.17951669	0.58218837	1.0	4501	tags=43%, list=27%, signal=59%	
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI	REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI		23	-0.43941808	-1.216013	0.19787517	0.5864435	1.0	3187	tags=30%, list=19%, signal=38%	
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS		60	-0.36631635	-1.2136117	0.18327606	0.5912396	1.0	6844	tags=58%, list=41%, signal=99%	
REACTOME_NEUTROPHIL_DEGRANULATION	REACTOME_NEUTROPHIL_DEGRANULATION		369	-0.31701103	-1.2127774	0.05205205	0.59038687	1.0	5030	tags=36%, list=30%, signal=50%	
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS		38	-0.3886171	-1.2125165	0.2002398	0.5876384	1.0	4369	tags=45%, list=26%, signal=61%	
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS		259	-0.32163	-1.2111104	0.07560484	0.58878785	1.0	3521	tags=28%, list=21%, signal=35%	
REACTOME_SENSORY_PROCESSING_OF_SOUND	REACTOME_SENSORY_PROCESSING_OF_SOUND		62	-0.3650354	-1.2095587	0.20361991	0.5905354	1.0	5109	tags=45%, list=31%, signal=65%	
REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA	REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA		43	-0.3814379	-1.2052233	0.19331743	0.60170126	1.0	5109	tags=49%, list=31%, signal=70%	
REACTOME_ARACHIDONIC_ACID_METABOLISM	REACTOME_ARACHIDONIC_ACID_METABOLISM		29	-0.4056686	-1.1988944	0.22715735	0.6194581	1.0	4618	tags=48%, list=28%, signal=67%	
REACTOME_SIGNALING_BY_NOTCH	REACTOME_SIGNALING_BY_NOTCH		223	-0.31829545	-1.1984963	0.10483871	0.6170981	1.0	3861	tags=30%, list=23%, signal=39%	
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING		16	-0.45799157	-1.1974611	0.2368065	0.617069	1.0	3448	tags=31%, list=21%, signal=39%	
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL	REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL		22	-0.42549008	-1.1953214	0.2359694	0.62086225	1.0	3081	tags=32%, list=19%, signal=39%	
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	REACTOME_ACYL_CHAIN_REMODELLING_OF_PE		19	-0.4450291	-1.1951102	0.2480315	0.6178662	1.0	3718	tags=42%, list=22%, signal=54%	
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER	REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER		15	-0.466138	-1.1950285	0.25452018	0.61454046	1.0	3047	tags=33%, list=18%, signal=41%	
REACTOME_SMOOTH_MUSCLE_CONTRACTION	REACTOME_SMOOTH_MUSCLE_CONTRACTION		38	-0.3856821	-1.1937517	0.21954161	0.61540127	1.0	5603	tags=58%, list=34%, signal=87%	
REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES	REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES		17	-0.44605556	-1.1935855	0.26490983	0.61243886	1.0	3955	tags=41%, list=24%, signal=54%	
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS	REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS		23	-0.42077768	-1.1779	0.25466666	0.6639767	1.0	3648	tags=35%, list=22%, signal=45%	
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY		85	-0.33967784	-1.1777854	0.19935344	0.6605564	1.0	1482	tags=15%, list=9%, signal=17%	
REACTOME_FORMATION_OF_THE_URETERIC_BUD	REACTOME_FORMATION_OF_THE_URETERIC_BUD		19	-0.43072143	-1.1767411	0.25	0.66060644	1.0	4928	tags=58%, list=30%, signal=82%	
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE		73	-0.34266677	-1.1742723	0.2204126	0.665759	1.0	3708	tags=33%, list=22%, signal=42%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES		41	-0.37371814	-1.1710778	0.24349882	0.6736365	1.0	3149	tags=24%, list=19%, signal=30%	
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES	REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES		50	-0.3567164	-1.1689855	0.24441834	0.6774232	1.0	6394	tags=60%, list=39%, signal=98%	
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS	REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS		133	-0.31959715	-1.1674749	0.19670443	0.6792125	1.0	3521	tags=31%, list=21%, signal=39%	
REACTOME_HEMOSTASIS	REACTOME_HEMOSTASIS		469	-0.3040991	-1.1671277	0.07007007	0.6766924	1.0	4002	tags=29%, list=24%, signal=38%	
REACTOME_MET_PROMOTES_CELL_MOTILITY	REACTOME_MET_PROMOTES_CELL_MOTILITY		40	-0.37303492	-1.1641002	0.27228916	0.6836788	1.0	1706	tags=20%, list=10%, signal=22%	
REACTOME_SENSORY_PERCEPTION_OF_TASTE	REACTOME_SENSORY_PERCEPTION_OF_TASTE		21	-0.42603907	-1.163819	0.26482213	0.68096906	1.0	4001	tags=43%, list=24%, signal=56%	
REACTOME_ANTIMICROBIAL_PEPTIDES	REACTOME_ANTIMICROBIAL_PEPTIDES		15	-0.45332706	-1.1630154	0.28628495	0.6802712	1.0	5404	tags=53%, list=33%, signal=79%	
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS		22	-0.41506967	-1.1630075	0.25322998	0.67662406	1.0	3047	tags=27%, list=18%, signal=33%	
REACTOME_CHROMATIN_MODIFYING_ENZYMES	REACTOME_CHROMATIN_MODIFYING_ENZYMES		262	-0.30894846	-1.1627635	0.14256825	0.6738368	1.0	3521	tags=26%, list=21%, signal=32%	
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS		175	-0.3129717	-1.161883	0.18647541	0.6733706	1.0	4096	tags=31%, list=25%, signal=41%	
REACTOME_SYNTHESIS_OF_PA	REACTOME_SYNTHESIS_OF_PA		30	-0.38850054	-1.1611567	0.27812114	0.6722698	1.0	4229	tags=37%, list=26%, signal=49%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1		211	-0.31068876	-1.1608268	0.15789473	0.669865	1.0	3775	tags=30%, list=23%, signal=38%	
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	REACTOME_PLATELET_CALCIUM_HOMEOSTASIS		22	-0.40932167	-1.1589134	0.27889448	0.6728028	1.0	3623	tags=36%, list=22%, signal=47%	
REACTOME_TELOMERE_MAINTENANCE	REACTOME_TELOMERE_MAINTENANCE		106	-0.32162216	-1.1436654	0.23651452	0.7235072	1.0	3993	tags=32%, list=24%, signal=42%	
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS		50	-0.3544449	-1.1435895	0.2835294	0.72001606	1.0	3133	tags=34%, list=19%, signal=42%	
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM		88	-0.3222215	-1.1390734	0.25347593	0.73233503	1.0	3108	tags=23%, list=19%, signal=28%	
REACTOME_SIALIC_ACID_METABOLISM	REACTOME_SIALIC_ACID_METABOLISM		29	-0.38809723	-1.1390533	0.27641279	0.72865164	1.0	5213	tags=45%, list=32%, signal=65%	
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS		16	-0.43515092	-1.1365229	0.2995896	0.7338369	1.0	3497	tags=44%, list=21%, signal=55%	
REACTOME_MUSCLE_CONTRACTION	REACTOME_MUSCLE_CONTRACTION		151	-0.31045014	-1.1363424	0.22564103	0.7306601	1.0	4649	tags=37%, list=28%, signal=51%	
REACTOME_PLASMA_LIPOPROTEIN_REMODELING	REACTOME_PLASMA_LIPOPROTEIN_REMODELING		20	-0.41260332	-1.1355363	0.30213904	0.7297975	1.0	4492	tags=50%, list=27%, signal=69%	
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION		28	-0.38399667	-1.131994	0.31896552	0.7387053	1.0	4834	tags=39%, list=29%, signal=55%	
REACTOME_PLATELET_HOMEOSTASIS	REACTOME_PLATELET_HOMEOSTASIS		70	-0.33361736	-1.1233546	0.28272828	0.7661493	1.0	3105	tags=27%, list=19%, signal=33%	
REACTOME_ESR_MEDIATED_SIGNALING	REACTOME_ESR_MEDIATED_SIGNALING		201	-0.30236718	-1.1227381	0.2112676	0.7644624	1.0	3521	tags=27%, list=21%, signal=34%	
REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER	REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER		30	-0.37744847	-1.1186926	0.31069183	0.7755906	1.0	3630	tags=30%, list=22%, signal=38%	
REACTOME_PURINE_CATABOLISM	REACTOME_PURINE_CATABOLISM		15	-0.43328527	-1.1162398	0.3328786	0.7804914	1.0	2610	tags=27%, list=16%, signal=32%	
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN		75	-0.325822	-1.1125003	0.31527627	0.79016453	1.0	6844	tags=52%, list=41%, signal=88%	
REACTOME_L1CAM_INTERACTIONS	REACTOME_L1CAM_INTERACTIONS		109	-0.31064743	-1.1114768	0.29028815	0.78987354	1.0	5413	tags=37%, list=33%, signal=54%	
REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	REACTOME_RORA_ACTIVATES_GENE_EXPRESSION		18	-0.42299762	-1.1089497	0.35254693	0.7951578	1.0	1961	tags=17%, list=12%, signal=19%	
REACTOME_DISEASES_OF_GLYCOSYLATION	REACTOME_DISEASES_OF_GLYCOSYLATION		121	-0.3086865	-1.1083994	0.28720084	0.79318345	1.0	3805	tags=29%, list=23%, signal=37%	
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS		23	-0.3985103	-1.1079584	0.3294423	0.7908646	1.0	1022	tags=13%, list=6%, signal=14%	
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES		29	-0.3736655	-1.1069429	0.3365973	0.7906626	1.0	3674	tags=28%, list=22%, signal=35%	
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES		88	-0.3177808	-1.1056452	0.30844155	0.7914922	1.0	5244	tags=47%, list=32%, signal=68%	
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES	REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES		23	-0.38695225	-1.1029503	0.33848134	0.7974594	1.0	5772	tags=39%, list=35%, signal=60%	
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	REACTOME_GLYCOSPHINGOLIPID_METABOLISM		54	-0.33382994	-1.1025507	0.31927025	0.7951232	1.0	2756	tags=19%, list=17%, signal=22%	
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION	REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION		19	-0.4040431	-1.1025298	0.34437087	0.7914363	1.0	3044	tags=32%, list=18%, signal=39%	
REACTOME_DNA_REPLICATION_PRE_INITIATION	REACTOME_DNA_REPLICATION_PRE_INITIATION		152	-0.30123028	-1.1018498	0.27930683	0.79016197	1.0	3861	tags=30%, list=23%, signal=38%	
REACTOME_REGULATION_OF_INSULIN_SECRETION	REACTOME_REGULATION_OF_INSULIN_SECRETION		62	-0.32974792	-1.098156	0.3183352	0.79922104	1.0	3397	tags=26%, list=21%, signal=32%	
REACTOME_KIDNEY_DEVELOPMENT	REACTOME_KIDNEY_DEVELOPMENT		36	-0.35517165	-1.0978322	0.35464415	0.79664844	1.0	4928	tags=44%, list=30%, signal=63%	
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS		52	-0.33727324	-1.0959768	0.33598185	0.7995511	1.0	4811	tags=33%, list=29%, signal=46%	
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING		18	-0.4094158	-1.0922449	0.37065637	0.8092196	1.0	552	tags=11%, list=3%, signal=11%	
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS	REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS		27	-0.37658405	-1.0919464	0.35500652	0.80657977	1.0	5039	tags=44%, list=30%, signal=64%	
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING		28	-0.37150037	-1.0907012	0.35180724	0.80741847	1.0	3568	tags=29%, list=22%, signal=36%	
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS		24	-0.38137442	-1.0877126	0.3724227	0.81408066	1.0	4502	tags=46%, list=27%, signal=63%	
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION		23	-0.38462558	-1.0869248	0.36036035	0.8131212	1.0	1051	tags=17%, list=6%, signal=19%	
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES		20	-0.39332068	-1.0845842	0.37272727	0.8176201	1.0	3347	tags=40%, list=20%, signal=50%	
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT		210	-0.287651	-1.0842566	0.3194726	0.8150772	1.0	3861	tags=28%, list=23%, signal=36%	
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR	REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR		91	-0.30689582	-1.0768244	0.35919234	0.83777803	1.0	4592	tags=35%, list=28%, signal=48%	
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING		27	-0.37402105	-1.0761938	0.3801956	0.8362553	1.0	3448	tags=33%, list=21%, signal=42%	
REACTOME_UCH_PROTEINASES	REACTOME_UCH_PROTEINASES		99	-0.30161974	-1.069594	0.36797455	0.85583335	1.0	2785	tags=18%, list=17%, signal=22%	
