NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_HOMOLOGOUS_RECOMBINATION	KEGG_HOMOLOGOUS_RECOMBINATION		27	0.3065995	1.1151329	0.27363184	0.47519192	1.0	4588	tags=44%, list=28%, signal=61%	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_ERK_SIGNALING_PATHWAY		16	0.35143915	1.1091435	0.3030303	0.48215905	1.0	4432	tags=50%, list=27%, signal=68%	
KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION	KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION		28	0.28708133	1.0801396	0.31862745	0.54183304	1.0	5026	tags=54%, list=30%, signal=77%	
KEGG_FATTY_ACID_METABOLISM	KEGG_FATTY_ACID_METABOLISM		33	0.284794	1.076628	0.28070176	0.54479235	1.0	3159	tags=36%, list=19%, signal=45%	
KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT		34	0.27461296	1.071282	0.30357143	0.550988	1.0	3457	tags=35%, list=21%, signal=45%	
KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY		15	0.346675	1.0673289	0.36090225	0.5551148	1.0	4432	tags=53%, list=27%, signal=73%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_RETROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_RETROGRADE_AXONAL_TRANSPORT		36	0.26193213	1.0621568	0.3312102	0.56109446	1.0	1799	tags=22%, list=11%, signal=25%	
KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION	KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION		32	0.274979	1.0496316	0.38728324	0.5859461	1.0	5890	tags=59%, list=36%, signal=92%	
KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_ERK_SIGNALING_PATHWAY		23	0.2963567	1.0460554	0.37745097	0.5897547	1.0	4523	tags=52%, list=27%, signal=72%	
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY		117	0.20619702	1.0397301	0.37254903	0.5999265	1.0	3812	tags=35%, list=23%, signal=45%	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY		21	0.2987939	1.0321227	0.37179488	0.6130385	1.0	5398	tags=52%, list=33%, signal=78%	
KEGG_SELENOAMINO_ACID_METABOLISM	KEGG_SELENOAMINO_ACID_METABOLISM		26	0.27655452	1.025147	0.42783505	0.62443095	1.0	3504	tags=35%, list=21%, signal=44%	
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY		28	0.27775565	1.0237085	0.43255815	0.6221211	1.0	4523	tags=50%, list=27%, signal=69%	
KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER		49	0.2390194	1.0212483	0.44444445	0.62268925	1.0	4892	tags=43%, list=30%, signal=61%	
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY		57	0.23266993	1.0108567	0.4108527	0.6424087	1.0	3147	tags=30%, list=19%, signal=37%	
KEGG_MEDICUS_REFERENCE_P4_PR_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_P4_PR_RAS_ERK_SIGNALING_PATHWAY		15	0.32879013	1.0050101	0.37885463	0.6513347	1.0	4432	tags=53%, list=27%, signal=73%	
KEGG_MEDICUS_REFERENCE_HGF_MET_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_HGF_MET_RAS_ERK_SIGNALING_PATHWAY		15	0.32637614	1.0003983	0.4264151	0.6564117	1.0	4432	tags=53%, list=27%, signal=73%	
KEGG_MEDICUS_REFERENCE_EREG_EGFR_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EREG_EGFR_RAS_ERK_SIGNALING_PATHWAY		15	0.31432813	0.999621	0.43617022	0.6529772	1.0	4432	tags=53%, list=27%, signal=73%	
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS		82	0.2069409	0.9904126	0.5365854	0.6697384	1.0	4432	tags=37%, list=27%, signal=50%	
KEGG_MISMATCH_REPAIR	KEGG_MISMATCH_REPAIR		22	0.2835528	0.988374	0.46875	0.66920435	1.0	5890	tags=64%, list=36%, signal=99%	
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY		79	0.20329167	0.98753196	0.55	0.6657896	1.0	3595	tags=29%, list=22%, signal=37%	
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY		18	0.29904833	0.98734176	0.46640316	0.6607371	1.0	4523	tags=44%, list=27%, signal=61%	
KEGG_GLIOMA	KEGG_GLIOMA		60	0.2235433	0.98173	0.5272727	0.66879404	1.0	3590	tags=37%, list=22%, signal=47%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_MET_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_MET_TO_RAS_ERK_SIGNALING_PATHWAY		15	0.3175839	0.9795157	0.4827586	0.66933846	1.0	4432	tags=53%, list=27%, signal=73%	
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY		57	0.22179759	0.96682805	0.5322581	0.69536006	1.0	3595	tags=33%, list=22%, signal=42%	
KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA	KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA		30	0.25450256	0.9635079	0.5409836	0.69743574	1.0	5019	tags=33%, list=30%, signal=48%	
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION		17	0.29142514	0.9572225	0.5135135	0.70675284	1.0	780	tags=18%, list=5%, signal=19%	
KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CALCINEURIN_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CALCINEURIN_SIGNALING_PATHWAY		15	0.31487402	0.95624274	0.54385966	0.7032696	1.0	3812	tags=40%, list=23%, signal=52%	
KEGG_OTHER_GLYCAN_DEGRADATION	KEGG_OTHER_GLYCAN_DEGRADATION		15	0.30437678	0.9537452	0.5141844	0.70342237	1.0	11505	tags=100%, list=70%, signal=328%	
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY		117	0.19253294	0.9488234	0.65909094	0.7095786	1.0	3550	tags=28%, list=21%, signal=36%	
KEGG_MEDICUS_REFERENCE_CRHR_PKA_ACTH_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CRHR_PKA_ACTH_SIGNALING_PATHWAY		20	0.2668198	0.93340564	0.55982906	0.7407078	1.0	1538	tags=25%, list=9%, signal=28%	
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY		21	0.27318713	0.932653	0.56378603	0.73689634	1.0	4969	tags=52%, list=30%, signal=75%	
KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY	KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY		19	0.26862547	0.92931885	0.53648067	0.7383999	1.0	4980	tags=42%, list=30%, signal=60%	
KEGG_RNA_POLYMERASE	KEGG_RNA_POLYMERASE		29	0.25229105	0.92893934	0.5879397	0.73343885	1.0	5282	tags=45%, list=32%, signal=66%	
KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CCR2_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY		27	0.251878	0.9237893	0.5920398	0.7405773	1.0	4523	tags=44%, list=27%, signal=61%	
KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA		70	0.19482778	0.91519165	0.72527474	0.7550194	1.0	3595	tags=33%, list=22%, signal=42%	
KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER		83	0.18737522	0.9121352	0.65217394	0.7565745	1.0	3595	tags=30%, list=22%, signal=38%	
KEGG_MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT	KEGG_MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT		16	0.291949	0.902807	0.60384613	0.7725034	1.0	916	tags=19%, list=6%, signal=20%	
KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY		24	0.24868508	0.9000096	0.60465115	0.77335083	1.0	3034	tags=38%, list=18%, signal=46%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY		20	0.2668198	0.89292103	0.5966387	0.78320277	1.0	1538	tags=25%, list=9%, signal=28%	
KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY		20	0.2668198	0.8915161	0.6425532	0.78051734	1.0	1538	tags=25%, list=9%, signal=28%	
KEGG_ONE_CARBON_POOL_BY_FOLATE	KEGG_ONE_CARBON_POOL_BY_FOLATE		16	0.28195643	0.8910757	0.605948	0.77589154	1.0	2380	tags=25%, list=14%, signal=29%	
KEGG_PRION_DISEASES	KEGG_PRION_DISEASES		25	0.24206205	0.88893884	0.64215684	0.77474594	1.0	3417	tags=36%, list=21%, signal=45%	
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY		15	0.28628176	0.8880722	0.5890909	0.77120477	1.0	2136	tags=27%, list=13%, signal=31%	
KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY		19	0.26619202	0.87207186	0.6052632	0.7988916	1.0	2538	tags=37%, list=15%, signal=43%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKAR1A_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKAR1A_TO_ACTH_CORTISOL_SIGNALING_PATHWAY		15	0.27390918	0.86592805	0.6310345	0.8068729	1.0	2399	tags=33%, list=15%, signal=39%	
KEGG_MEDICUS_REFERENCE_ACH_CHRN_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_ACH_CHRN_RAS_ERK_SIGNALING_PATHWAY		20	0.25138947	0.86534935	0.6514523	0.8024418	1.0	4477	tags=45%, list=27%, signal=62%	
KEGG_MEDICUS_VARIANT_CYP11B1_CYP11B2_FUSION_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_CYP11B1_CYP11B2_FUSION_TO_ACTH_CORTISOL_SIGNALING_PATHWAY		23	0.2353075	0.8317013	0.7512195	0.86274415	1.0	1538	tags=22%, list=9%, signal=24%	
KEGG_PEROXISOME	KEGG_PEROXISOME		73	0.17895466	0.82764	0.8372093	0.86405146	1.0	2970	tags=26%, list=18%, signal=32%	
KEGG_BASE_EXCISION_REPAIR	KEGG_BASE_EXCISION_REPAIR		33	0.20972781	0.8246473	0.80701756	0.86379796	1.0	5103	tags=42%, list=31%, signal=61%	
KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION		27	0.21462597	0.8207915	0.80861247	0.86484474	1.0	6720	tags=63%, list=41%, signal=106%	
KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR	KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR		26	0.21760479	0.8107812	0.7943925	0.8761473	1.0	5890	tags=58%, list=36%, signal=89%	
KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S	KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S		15	0.25806543	0.80362594	0.7376426	0.88320136	1.0	3590	tags=33%, list=22%, signal=43%	
KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119	KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119		26	0.21227066	0.79282814	0.83152175	0.89518017	1.0	2086	tags=19%, list=13%, signal=22%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY		20	0.23881058	0.79118145	0.7679325	0.89191633	1.0	3190	tags=35%, list=19%, signal=43%	
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S	KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S		15	0.26420522	0.77461576	0.7818182	0.91209334	1.0	5807	tags=60%, list=35%, signal=92%	
KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY		23	0.21921733	0.7681322	0.8033473	0.9155246	1.0	2395	tags=30%, list=14%, signal=36%	
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY		29	0.2033609	0.7646875	0.88324875	0.91449404	1.0	4523	tags=41%, list=27%, signal=57%	
KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY		22	0.20965673	0.7420883	0.84263957	0.93776286	1.0	4969	tags=50%, list=30%, signal=71%	
KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY	KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY		17	0.2226391	0.72738415	0.8566176	0.9496356	1.0	1617	tags=18%, list=10%, signal=20%	
KEGG_PYRUVATE_METABOLISM	KEGG_PYRUVATE_METABOLISM		34	0.18323414	0.721921	0.90797544	0.9497205	1.0	4839	tags=44%, list=29%, signal=62%	
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY		16	0.22908321	0.71118397	0.8346774	0.9551083	1.0	3973	tags=38%, list=24%, signal=49%	
KEGG_MEDICUS_REFERENCE_E2_ER_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_E2_ER_RAS_ERK_SIGNALING_PATHWAY		21	0.20352791	0.6983892	0.92	0.96086913	1.0	1538	tags=19%, list=9%, signal=21%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP1A1_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP1A1_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY		23	0.19293812	0.6913048	0.9348837	0.9609435	1.0	3190	tags=30%, list=19%, signal=38%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_CACNA1D_H_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_CACNA1D_H_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY		22	0.19678178	0.6857868	0.9145299	0.9593805	1.0	3190	tags=32%, list=19%, signal=39%	
KEGG_PYRIMIDINE_METABOLISM	KEGG_PYRIMIDINE_METABOLISM		92	0.13718852	0.66621774	1.0	0.9688215	1.0	4538	tags=33%, list=27%, signal=45%	
KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY		15	0.20287666	0.6434758	0.9138577	0.97820437	1.0	4432	tags=40%, list=27%, signal=55%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_AGE_RAGE_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_AGE_RAGE_SIGNALING_PATHWAY		15	0.19998737	0.6262292	0.9346154	0.98164624	1.0	4432	tags=40%, list=27%, signal=55%	
KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY		19	0.18113165	0.6059574	0.97154474	0.9847887	1.0	4523	tags=42%, list=27%, signal=58%	
KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER	KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER		17	0.18524705	0.5946375	0.956	0.9837424	1.0	5026	tags=41%, list=30%, signal=59%	
KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119	KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119		39	0.14270024	0.5695438	0.994012	0.9856944	1.0	3294	tags=23%, list=20%, signal=29%	
